signal_date,symbol,sector,selected_direction,directional_edge,ofactor_long,ofactor_short,xfactor_score,decision_code,setup_state,data_quality_score,data_permission,hard_gates,stock_primary_trend,nifty_primary_trend,vix_regime,close_price,rsi_14,willr_14,close_vs_ema61_pct,volume_vs_sma20,macd_line_pct_close,atr14,o_long_market_regime_support,o_short_market_regime_support,x_long_entry_location_quality,x_long_stop_invalidation_quality,x_long_market_sector_synchronisation,x_short_entry_location_quality,x_short_stop_invalidation_quality,x_short_market_sector_synchronisation,daily_level,canonical_status,qualified
2023-11-23,INDUSINDBK,Financial Services,LONG,35.7817,69.1243,33.3426,84.7492,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,TRANSITION,LOW,1486.1,53.657699531988726,-63.51515151515162,2.79877615852656,1.347765118261782,0.9220696026004892,23.746428571428574,79.6275,20.3725,82.7553,73.6381,89.8137,82.7553,82.9027,10.1862,HIGH,UPGRADE_OFACTOR_REQUIRED,False
2023-11-23,UBL,Fast Moving Consumer Goods,LONG,19.1803,63.4344,44.2541,79.511,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,TRANSITION,LOW,1605.3,55.12878579073746,-22.16288384512699,1.820658583314688,1.6988449525911655,0.0236219588706176,27.1321428571429,79.6275,20.3725,68.2173,80.9083,74.7977,68.2173,91.9652,25.2023,MEDIUM,RESEARCH_ONLY_NO_STANDARD_TRADE,False
2023-11-24,BEL,Capital Goods,LONG,37.7428,71.1863,33.4435,82.1422,ENTERABLE_TIER_B,TRIGGERED,98.5,FULL,,UPWARD,TRANSITION,LOW,140.35,52.59128296347437,-63.68159203980098,2.846298770387611,2.019965906481779,1.128667734754541,3.171428571428572,91.4275,8.5725,75.9835,62.1622,95.7138,75.9835,77.2973,4.2862,LOW,UPGRADE_OFACTOR_REQUIRED,False
2023-11-24,CREDITACC,OTHER,LONG,49.4936,75.5251,26.0315,84.6909,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,TRANSITION,LOW,1682.4,58.58961241813065,-40.97965738758028,10.9586357868918,1.3169821907753296,3.017059918238336,61.946428571428605,91.4275,8.5725,82.6867,82.4364,95.7138,82.6867,70.5875,4.2862,MEDIUM,QUALIFIED_FOR_INTRADAY_REVALIDATION,True
2023-11-24,J&KBANK,OTHER,LONG,37.5212,64.4583,26.9371,83.3367,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,TRANSITION,LOW,110.35,53.00573463279637,-56.96202531645572,7.210844888855158,1.1761120430960454,1.3244441136245733,3.20357142857143,91.4275,8.5725,78.4615,86.2653,95.7138,78.4615,70.6577,4.2862,HIGH,RESEARCH_ONLY_NO_STANDARD_TRADE,False
2023-11-24,VIJAYA,OTHER,LONG,57.9147,73.5194,15.6047,79.0143,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,TRANSITION,LOW,607.9,56.29343043351879,-50.63291139240505,10.59451051689592,0.8115123278312656,2.5721404891026243,30.42857142857142,91.4275,8.5725,78.4249,69.108,95.7138,78.4249,91.1925,4.2862,LOW,UPGRADE_OFACTOR_REQUIRED,False
2023-11-28,CANBK,Financial Services,LONG,39.4692,67.5165,28.0473,81.4374,ENTERABLE_TIER_B,TRIGGERED,98.5,FULL,,TRANSITION,TRANSITION,LOW,396.1,57.71570523907952,-49.66666666666659,6.072721927123735,0.9054047477728951,1.4671254050184124,7.992857142857133,86.8579,13.1421,68.3884,69.4727,93.429,68.3884,82.9848,6.571,MEDIUM,UPGRADE_OFACTOR_REQUIRED,False
2023-11-28,ENDURANCE,Automobile and Auto Components,LONG,16.3362,53.0097,36.6735,85.1364,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,TRANSITION,LOW,1630.3,52.2629941641465,-64.55657492354737,1.0474260248907377,0.7751962446711049,-0.0948990434142874,47.24642857142864,86.8579,13.1421,98.8429,87.9779,88.2946,98.8429,84.1681,11.7054,MEDIUM,RESEARCH_ONLY_NO_STANDARD_TRADE,False
2023-11-28,GAIL,Oil Gas & Consumable Fuels,LONG,30.6266,71.5704,40.9438,81.2587,ENTERABLE_TIER_B,TRIGGERED,98.5,FULL,,UPWARD,TRANSITION,LOW,125.3,53.2801489462416,-60.97560975609773,2.263312884193146,1.9498479200814625,0.3765405658013019,2.096428571428573,86.8579,13.1421,67.8024,68.5179,93.429,67.8024,78.0579,6.571,MEDIUM,UPGRADE_OFACTOR_REQUIRED,False
2023-11-28,GODREJIND,Diversified,LONG,37.2194,69.9591,32.7397,75.1064,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,TRANSITION,LOW,669.65,56.56483006579767,-49.36416184971104,7.997384003450524,1.4741654145826857,1.3585277188568283,17.867857142857165,86.8579,13.1421,64.0043,74.5912,73.1848,64.0043,95.2988,26.8152,MEDIUM,UPGRADE_OFACTOR_REQUIRED,False
2023-11-28,ONGC,Oil Gas & Consumable Fuels,LONG,43.468,70.3018,26.8338,80.0211,ENTERABLE_TIER_B,TRIGGERED,98.5,FULL,,TRANSITION,TRANSITION,LOW,193.95,54.036358206708265,-61.96721311475421,3.819953135515017,0.9568122157934772,0.7543397307262486,4.214285714285714,86.8579,13.1421,87.5028,47.322,93.429,87.5028,95.2542,6.571,LOW,UPGRADE_OFACTOR_REQUIRED,False
2023-11-29,CANFINHOME,OTHER,LONG,33.5738,62.3912,28.8174,73.4664,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,TRANSITION,LOW,769.35,54.22313747290513,-49.23580786026196,1.6623263606574146,1.0846872897587574,0.263398376018323,15.757142857142826,91.6081,8.3919,67.4645,62.9374,95.804,67.4645,84.6419,4.1959,MEDIUM,RESEARCH_ONLY_NO_STANDARD_TRADE,False
2023-11-29,CONCORDBIO,OTHER,LONG,47.4201,70.3519,22.9318,81.1197,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,TRANSITION,LOW,1285.85,56.2045742642018,-58.037578288100256,10.845615287282593,1.0633975975768466,2.344716262075454,65.66428571428575,91.6081,8.3919,73.2072,83.9182,95.804,73.2072,69.4507,4.1959,LOW,UPGRADE_OFACTOR_REQUIRED,False
2023-11-29,DIXON,Consumer Durables,LONG,42.1513,69.6066,27.4553,73.7935,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,TRANSITION,LOW,5398.5,55.57519241883955,-46.57572383073504,4.6160212716937465,0.8764997647890965,0.5380539603610524,111.21071428571427,91.6081,8.3919,55.6143,62.3418,84.7348,55.6143,97.6621,15.2652,MEDIUM,UPGRADE_OFACTOR_REQUIRED,False
2023-11-29,JKTYRE,OTHER,LONG,45.4996,71.5757,26.0761,87.3221,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,TRANSITION,LOW,345.55,59.2390411748599,-60.14705882352938,11.74074745279002,0.8768024611001567,2.478166733714935,10.65357142857143,91.6081,8.3919,91.3957,90.0503,95.804,91.3957,59.0748,4.1959,MEDIUM,UPGRADE_OFACTOR_REQUIRED,False
2023-11-29,RAMCOCEM,OTHER,LONG,37.2301,69.9385,32.7084,84.0174,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,TRANSITION,LOW,993.25,54.82940749388345,-57.78739184177999,3.699130874596326,1.3618505560281675,0.1642003184208494,24.421428571428603,91.6081,8.3919,91.8651,70.1082,95.804,91.8651,93.776,4.1959,HIGH,UPGRADE_OFACTOR_REQUIRED,False
2023-11-29,RPOWER,OTHER,LONG,64.2516,82.3757,18.1241,80.4221,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,TRANSITION,LOW,21.5,58.57191244967993,-64.28571428571429,11.458866251757586,0.8123450104792629,3.3749400051992526,1.1499999999999992,91.6081,8.3919,59.1304,73.913,95.804,59.1304,94.7826,4.1959,LOW,QUALIFIED_FOR_INTRADAY_REVALIDATION,True
2023-11-29,SHYAMMETL,OTHER,LONG,32.0875,66.2088,34.1213,79.645,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,TRANSITION,LOW,455.25,52.86892529665013,-67.73049645390073,2.6209300552107044,1.5742939416097943,0.1377918001110827,12.949999999999992,91.6081,8.3919,81.4286,62.3166,95.804,81.4286,80.695,4.1959,MEDIUM,UPGRADE_OFACTOR_REQUIRED,False
2023-11-30,CRAFTSMAN,OTHER,LONG,40.4029,64.1384,23.7355,78.4358,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,UPWARD,LOW,5049.75,55.51431954086872,-57.785602503912365,5.395545662842296,1.2194966847537607,1.7924711307380514,175.15357142857133,96.0156,3.9844,78.4703,68.0851,98.0078,78.4703,88.9811,1.9922,MEDIUM,RESEARCH_ONLY_NO_STANDARD_TRADE,False
2023-11-30,GODREJCP,Fast Moving Consumer Goods,LONG,21.3406,62.6546,41.314,79.4424,ENTERABLE_TIER_B,TRIGGERED,98.5,FULL,,SIDEWAYS,UPWARD,LOW,1008.2,55.35860395268884,-27.33118971061088,0.867016023925601,1.875827363997191,0.3646751152456659,14.635714285714291,96.0156,3.9844,66.5658,73.0796,78.1955,66.5658,87.5647,21.8044,MEDIUM,RESEARCH_ONLY_NO_STANDARD_TRADE,False
2023-11-30,NAUKRI,Consumer Services,LONG,50.0106,72.8415,22.8309,78.5517,ENTERABLE_TIER_B,TRIGGERED,98.5,FULL,,UPWARD,UPWARD,LOW,4611.0,58.65108383474963,-62.24434142350699,4.610417580853151,1.0266791742431658,1.987255783252184,102.97857142857136,96.0156,3.9844,64.7856,66.9834,98.0078,64.7856,91.0661,1.9922,MEDIUM,UPGRADE_OFACTOR_REQUIRED,False
2023-11-30,ONGC,Oil Gas & Consumable Fuels,LONG,39.4164,73.1936,33.7772,84.355,ENTERABLE_TIER_B,TRIGGERED,98.5,FULL,,TRANSITION,UPWARD,LOW,194.95,55.17251480188426,-55.40983606557389,4.118733884799561,1.5031926037080798,0.6864105451488289,4.121428571428573,96.0156,3.9844,82.4495,71.8544,98.0078,82.4495,93.2062,1.9922,MEDIUM,UPGRADE_OFACTOR_REQUIRED,False
2023-11-30,SBFC,OTHER,LONG,56.9714,74.2775,17.3061,68.7449,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,UPWARD,LOW,90.0,58.46416575000356,-51.11111111111115,3.837930008947025,1.4041918096500343,1.1765030275131652,3.732142857142858,96.0156,3.9844,49.4035,53.378,98.0078,49.4035,93.0335,1.9922,MEDIUM,WAIT_FOR_XFACTOR,False
2023-12-01,APTUS,OTHER,LONG,36.2861,67.6029,31.3168,78.5399,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,UPWARD,LOW,296.05,55.99975890611953,-45.99627560521409,3.3167480478362923,1.6335317943248635,-0.075670011204276,7.714285714285706,100.0,0.0,66.3827,75.1111,100.0,66.3827,55.6667,0.0,MEDIUM,UPGRADE_OFACTOR_REQUIRED,False
2023-12-01,CIEINDIA,OTHER,LONG,33.0657,64.2316,31.1659,83.3282,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,UPWARD,LOW,485.0,53.15697569457975,-53.047404063205406,0.5207730659865873,1.1340545031193878,0.301341168061831,12.650000000000002,100.0,0.0,87.5626,84.1897,100.0,87.5626,90.83,0.0,HIGH,RESEARCH_ONLY_NO_STANDARD_TRADE,False
2023-12-01,FACT,OTHER,LONG,33.0551,67.5109,34.4558,79.1975,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,UPWARD,LOW,730.25,60.08930496274931,-43.66666666666666,14.224751598215256,2.643109846203473,2.007185266464074,21.189285714285727,100.0,0.0,65.8633,61.7731,100.0,65.8633,67.0588,0.0,LOW,UPGRADE_OFACTOR_REQUIRED,False
2023-12-01,HOMEFIRST,OTHER,LONG,37.7625,66.2656,28.5031,80.8437,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,UPWARD,LOW,919.65,52.85955008172104,-43.71350720124563,3.425427062718791,1.023948136785817,-0.3410838124492156,34.2607142857143,100.0,0.0,96.0353,64.3323,100.0,96.0353,87.9162,0.0,MEDIUM,UPGRADE_OFACTOR_REQUIRED,False
2023-12-01,INDUSTOWER,Telecommunication,LONG,23.7292,64.448,40.7188,80.8936,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,UPWARD,LOW,187.65,54.40956795646024,-57.53424657534237,2.798822489190633,1.7071530727652824,0.3808043085639486,4.199999999999998,100.0,0.0,78.0159,69.0476,74.8127,78.0159,84.7619,25.1873,MEDIUM,RESEARCH_ONLY_NO_STANDARD_TRADE,False
2023-12-01,IRFC,Financial Services,LONG,26.4333,61.9103,35.477,87.0707,ENTERABLE_TIER_B,TRIGGERED,98.5,FULL,,TRANSITION,UPWARD,LOW,75.4,53.06441901077483,-53.4482758620689,7.096347791303245,1.033181560780921,0.7729049245055204,1.914285714285714,100.0,0.0,81.6294,87.4627,100.0,81.6294,61.3433,0.0,HIGH,RESEARCH_ONLY_NO_STANDARD_TRADE,False
2023-12-01,KALYANKJIL,Consumer Durables,LONG,58.4634,78.8827,20.4193,79.5286,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,UPWARD,LOW,334.85,62.040587226591136,-29.9544419134396,18.042502661321087,0.8210240190447634,3.0480851044514288,13.867857142857137,100.0,0.0,69.0531,68.8488,91.6154,69.0531,92.7891,8.3846,LOW,QUALIFIED_FOR_INTRADAY_REVALIDATION,True
2023-12-01,OIL,Oil Gas & Consumable Fuels,LONG,30.543,63.4103,32.8673,85.2732,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,UPWARD,LOW,309.9,52.87564682746174,-52.42165242165248,3.358841849038604,0.999903737873646,0.056443442854374,10.110714285714286,100.0,0.0,89.8952,82.5927,100.0,89.8952,81.8015,0.0,HIGH,RESEARCH_ONLY_NO_STANDARD_TRADE,False
2023-12-04,3MINDIA,Diversified,LONG,18.8782,56.9003,38.0221,75.1847,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,UPWARD,LOW,31354.6,57.37580584093634,-25.934677201014157,2.804191314931212,2.595683737468517,0.1411486474722476,690.8785714285711,100.0,0.0,67.317,73.6944,64.5015,67.317,82.8971,35.4986,LOW,RESEARCH_ONLY_NO_STANDARD_TRADE,False
2023-12-04,APARINDS,Capital Goods,LONG,44.9381,73.4845,28.5464,84.069,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,UPWARD,LOW,5537.1,53.79550954427941,-52.46202350243616,6.714547483511312,2.9382011080727097,1.5440540214935072,244.4607142857142,100.0,0.0,80.1815,72.8873,97.9907,80.1815,88.2353,2.0093,LOW,UPGRADE_OFACTOR_REQUIRED,False
2023-12-04,ITI,OTHER,LONG,34.9113,62.632,27.7207,81.4538,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,UPWARD,LOW,274.65,56.15156030909219,-53.81097560975618,16.169225899954835,1.0956844331289557,2.0584473070155287,11.10714285714286,100.0,0.0,77.3869,75.3312,97.6384,77.3869,75.5113,2.3616,LOW,RESEARCH_ONLY_NO_STANDARD_TRADE,False
2023-12-04,KAYNES,OTHER,LONG,36.6156,63.3275,26.7119,80.2904,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,UPWARD,LOW,2480.05,54.02501205760163,-38.593530239099806,6.841311319301147,0.876144589865286,0.5693638709253294,74.02499999999996,100.0,0.0,86.6914,79.4934,97.6384,86.6914,95.542,2.3616,HIGH,RESEARCH_ONLY_NO_STANDARD_TRADE,False
2023-12-04,RBLBANK,OTHER,LONG,47.5135,78.9462,31.4327,81.9183,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,UPWARD,LOW,242.45,54.7798755155068,-49.35483870967746,4.041765300268893,1.4227152125764746,0.1805168310442198,8.614285714285712,100.0,0.0,68.9276,69.8176,97.6384,68.9276,92.8027,2.3616,MEDIUM,QUALIFIED_FOR_INTRADAY_REVALIDATION,True
2023-12-04,TIINDIA,Automobile and Auto Components,LONG,46.101,70.375,24.274,81.0415,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,UPWARD,LOW,3349.0,54.23636546214888,-68.69956437906163,5.6190945675840585,0.9455252864717067,2.270836551241909,146.7464285714286,100.0,0.0,71.5621,75.8086,98.6924,71.5621,97.7103,1.3076,MEDIUM,UPGRADE_OFACTOR_REQUIRED,False
2023-12-05,BALKRISIND,Automobile and Auto Components,LONG,29.7994,65.1433,35.3439,83.3581,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,UPWARD,LOW,2590.95,53.29323914241253,-41.58550396375999,2.173138655707485,1.5734019876347038,0.1392279933154576,63.77142857142859,100.0,0.0,81.5278,73.1855,96.9965,81.5278,88.1138,3.0034,MEDIUM,UPGRADE_OFACTOR_REQUIRED,False
2023-12-05,SONACOMS,OTHER,LONG,39.9551,69.9546,29.9995,74.8284,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,UPWARD,LOW,578.75,57.03163344959745,-47.76828110161441,2.616389208467777,1.3201997964032506,0.2605600293475973,17.107142857142858,100.0,0.0,66.3688,62.1211,93.142,66.3688,97.1942,6.8579,MEDIUM,UPGRADE_OFACTOR_REQUIRED,False
2023-12-06,ASHOKLEY,Capital Goods,LONG,29.086,64.806,35.72,87.6522,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,UPWARD,LOW,176.7,52.172354415461406,-58.69565217391316,0.8684040489885916,1.145056991642644,0.6013791971551906,4.253571428571424,100.0,0.0,90.3219,80.7221,99.0246,90.3219,95.2981,0.9755,HIGH,RESEARCH_ONLY_NO_STANDARD_TRADE,False
2023-12-06,CRAFTSMAN,OTHER,LONG,36.8108,65.8836,29.0728,75.5962,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,UPWARD,LOW,5143.25,59.045319719846965,-46.50084317032041,6.470626893961919,0.9980203287175106,1.6503345334946802,180.88571428571427,100.0,0.0,61.8,71.9049,92.3533,61.8,87.6497,7.6467,MEDIUM,UPGRADE_OFACTOR_REQUIRED,False
2023-12-06,ICICIPRULI,Financial Services,LONG,34.3187,64.8058,30.4871,84.7907,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,UPWARD,LOW,551.4,52.65213982353147,-60.894660894661,1.1994607041886642,0.9747761559785278,0.9221940956160164,13.935714285714296,100.0,0.0,82.8977,82.0605,100.0,82.8977,91.2455,0.0,HIGH,RESEARCH_ONLY_NO_STANDARD_TRADE,False
2023-12-06,OFSS,Information Technology,LONG,27.5594,65.8581,38.2987,79.6504,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,UPWARD,LOW,4111.25,56.16496227438944,-48.15940560621418,1.7767520412814275,1.7872392656291844,0.1300141758432827,98.3785714285714,100.0,0.0,72.6228,70.5424,87.9635,72.6228,83.2484,12.0365,MEDIUM,UPGRADE_OFACTOR_REQUIRED,False
2023-12-06,OLECTRA,OTHER,LONG,24.6712,58.725,34.0538,84.3171,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,UPWARD,LOW,1211.65,53.22434317045968,-78.67372353673723,2.826375572165755,1.0090977276015551,0.7291893886315864,45.51428571428568,100.0,0.0,92.8154,69.9435,92.3533,92.8154,79.479,7.6467,MEDIUM,RESEARCH_ONLY_NO_STANDARD_TRADE,False
2023-12-06,TIINDIA,Automobile and Auto Components,LONG,33.0692,71.9533,38.8841,86.5328,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,UPWARD,LOW,3334.25,53.42494847040966,-70.80625580232807,4.827488520784217,2.1871494900538355,1.894765546856196,146.08928571428572,100.0,0.0,85.0993,83.1747,92.683,85.0993,91.4162,7.3171,LOW,UPGRADE_OFACTOR_REQUIRED,False
2023-12-07,ASHOKLEY,Capital Goods,LONG,28.118,64.2158,36.0978,84.9385,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,UPWARD,LOW,177.8,54.21270214688491,-50.72463768115938,1.4473666552474531,1.2265337002945431,0.6015010673887288,4.357142857142853,100.0,0.0,76.9727,78.8852,100.0,76.9727,87.6066,0.0,HIGH,RESEARCH_ONLY_NO_STANDARD_TRADE,False
2023-12-07,AUROPHARMA,Healthcare,LONG,50.602,75.9836,25.3816,82.4057,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,UPWARD,LOW,1023.95,60.664104740380175,-41.75438596491228,9.778814587396525,1.0488586389344314,2.957910514281575,27.414285714285736,100.0,0.0,66.678,79.135,91.5834,66.678,92.0479,8.4166,MEDIUM,QUALIFIED_FOR_INTRADAY_REVALIDATION,True
2023-12-07,CHOICEIN,OTHER,LONG,32.9358,64.845,31.9092,77.0001,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,UPWARD,LOW,441.55,59.2793723317036,-41.12426035502958,5.123842042731432,1.774360670259803,0.983934607201692,7.274999999999993,100.0,0.0,84.5132,55.7388,92.9116,84.5132,61.7869,7.0884,MEDIUM,RESEARCH_ONLY_NO_STANDARD_TRADE,False
2023-12-07,FLUOROCHEM,Chemicals,LONG,24.2526,64.0949,39.8423,76.018,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,UPWARD,LOW,2862.75,54.31483020680311,-44.095849802371525,0.4977682665161619,1.6682394319139329,0.6174211059872622,68.75357142857145,100.0,0.0,64.1182,72.8014,77.5294,64.1182,94.0658,22.4705,MEDIUM,RESEARCH_ONLY_NO_STANDARD_TRADE,False
2023-12-07,OLECTRA,OTHER,LONG,35.1541,69.6026,34.4485,80.9261,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,UPWARD,LOW,1233.65,57.71013431779448,-64.99532855808155,4.535133898671613,1.588107431313911,0.8310459255703209,45.12142857142855,100.0,0.0,64.6916,77.4387,92.9116,64.6916,74.6019,7.0884,MEDIUM,UPGRADE_OFACTOR_REQUIRED,False
2023-12-07,PNBHOUSING,OTHER,LONG,37.3927,68.2792,30.8865,82.1252,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,UPWARD,LOW,792.15,55.894362968426655,-56.48788927335641,7.269698770449194,1.1447438841310296,1.6631951182895324,25.764285714285727,100.0,0.0,82.838,81.9129,92.9116,82.838,79.8946,7.0884,HIGH,UPGRADE_OFACTOR_REQUIRED,False
2023-12-07,YESBANK,Financial Services,LONG,59.3348,80.9474,21.6126,80.6527,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,UPWARD,LOW,20.05,62.78441933742974,-52.38095238095233,9.920229511709511,1.0830138355788936,2.746831005006169,0.7714285714285712,100.0,0.0,60.8951,71.4815,99.4386,60.8951,79.2593,0.5614,MEDIUM,QUALIFIED_FOR_INTRADAY_REVALIDATION,True
2023-12-08,EIDPARRY,OTHER,LONG,32.2486,61.98,29.7314,79.0216,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,UPWARD,LOW,532.45,56.11307238652413,-43.28984156570358,4.78221039191517,0.9034051446710044,2.432802722078913,22.614285714285696,100.0,0.0,64.7052,72.4953,88.0667,64.7052,76.0328,11.9334,MEDIUM,RESEARCH_ONLY_NO_STANDARD_TRADE,False
2023-12-11,ASTRAL,Capital Goods,LONG,29.9028,58.7509,28.8481,76.8393,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,UPWARD,LOW,1950.6,54.83595627820439,-50.15467904099007,2.027478405186304,0.7497809077880107,0.9847255256796013,43.11428571428572,100.0,0.0,76.7092,62.3327,98.1014,76.7092,95.9178,1.8985,MEDIUM,RESEARCH_ONLY_NO_STANDARD_TRADE,False
2023-12-11,ONGC,Oil Gas & Consumable Fuels,LONG,27.7081,61.0148,33.3067,84.2397,ENTERABLE_TIER_B,TRIGGERED,98.5,FULL,,TRANSITION,UPWARD,LOW,197.8,55.17993776609466,-45.63380281690138,4.296504452543576,0.8476616393511579,1.138510051990571,5.1285714285714255,100.0,0.0,79.1365,72.312,100.0,79.1365,76.2117,0.0,HIGH,RESEARCH_ONLY_NO_STANDARD_TRADE,False
2023-12-11,SBFC,OTHER,LONG,36.7721,64.6571,27.885,77.3941,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,UPWARD,LOW,90.0,57.33483764729632,-47.05882352941177,3.407023581324541,0.8806167369203747,0.7317203146204874,2.7821428571428557,100.0,0.0,78.3141,56.8678,90.4083,78.3141,84.1849,9.5916,MEDIUM,RESEARCH_ONLY_NO_STANDARD_TRADE,False
2023-12-12,ANGELONE,OTHER,LONG,58.5664,78.6534,20.087,79.9276,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,UPWARD,LOW,3065.95,60.80521829250298,-52.36076596988752,19.67342152514204,0.7615994994754343,3.891871942177512,119.8964285714286,100.0,0.0,64.7752,69.3402,89.5335,64.7752,95.3126,10.4666,LOW,QUALIFIED_FOR_INTRADAY_REVALIDATION,True
2023-12-12,LUPIN,Healthcare,LONG,20.839,57.5822,36.7432,83.0129,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,UPWARD,LOW,1240.15,55.16421268359867,-54.86443381180216,5.330397979860718,0.8592295625885258,1.4023976375224496,28.86071428571432,100.0,0.0,77.2759,83.7842,70.6222,77.2759,85.1009,29.3778,MEDIUM,RESEARCH_ONLY_NO_STANDARD_TRADE,False
2023-12-13,GMDCLTD,OTHER,LONG,39.6151,68.2255,28.6104,84.9684,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,UPWARD,LOW,415.1,56.33295214814782,-52.91887793783167,15.400682662473944,1.1367242062204046,3.025351131575019,23.278571428571414,100.0,0.0,79.3301,80.9267,87.8772,79.3301,84.0196,12.1228,LOW,UPGRADE_OFACTOR_REQUIRED,False
2023-12-13,NAUKRI,Consumer Services,LONG,41.0392,68.3704,27.3312,73.6932,ENTERABLE_TIER_B,TRIGGERED,98.5,FULL,,UPWARD,UPWARD,LOW,4813.65,62.60402310612714,-38.47848898216167,7.105498849774523,0.7432754842525451,2.110980831974136,136.91428571428565,100.0,0.0,47.9078,68.2575,98.7644,47.9078,93.967,1.2356,MEDIUM,UPGRADE_OFACTOR_REQUIRED,False
2023-12-13,OLECTRA,OTHER,LONG,43.9508,74.0125,30.0617,69.4708,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,UPWARD,LOW,1259.55,61.28523732733839,-21.322472448490675,6.094029275127664,1.3929728296476789,1.0943786718330824,38.50357142857139,100.0,0.0,36.3782,51.7967,87.8772,36.3782,76.8853,12.1228,LOW,WAIT_FOR_XFACTOR,False
2023-12-13,SRF,Chemicals,LONG,23.4941,61.2793,37.7852,78.4077,ENTERABLE_TIER_B,TRIGGERED,97.2931,FULL,,,UPWARD,LOW,2411.55,57.5229641690817,-54.67925576228809,3.2701241835475945,1.2167943138271784,1.3237783138600765,46.789285714285725,100.0,0.0,63.3392,71.3182,70.6711,63.3392,96.1957,29.3289,MEDIUM,RESEARCH_ONLY_NO_STANDARD_TRADE,False
2023-12-13,ZYDUSLIFE,Healthcare,LONG,19.475,60.5906,41.1156,80.5289,ENTERABLE_TIER_B,TRIGGERED,98.5,FULL,,TRANSITION,UPWARD,LOW,642.4,57.58723066807275,-61.19402985074642,3.8661430645199775,1.2556270897000452,1.2106200399675429,14.68928571428572,100.0,0.0,73.4614,75.22,76.0716,73.4614,83.1169,23.9284,HIGH,RESEARCH_ONLY_NO_STANDARD_TRADE,False
2023-12-14,APOLLOHOSP,Healthcare,LONG,29.2004,66.4172,37.2168,84.4299,ENTERABLE_TIER_B,TRIGGERED,98.5,FULL,,UPWARD,UPWARD,LOW,5515.9,57.585492704847695,-49.74137931034493,5.0216518159881085,0.9860686024741468,1.4386922537866431,114.21071428571432,100.0,0.0,84.1842,77.6553,75.4491,84.1842,94.0286,24.5509,HIGH,UPGRADE_OFACTOR_REQUIRED,False
